"","Resultat","Kon","Alder","Utbildare"
"11792",FALSE,"Kvinna",36,"Privatist"
"11793",FALSE,"Man",36,"Privatist"
"11794",TRUE,"Man",36,"Privatist"
"11795",FALSE,"Kvinna",36,"Privatist"
"11796",FALSE,"Man",36,"Privatist"
"11797",FALSE,"Kvinna",36,"Privatist"
"11798",FALSE,"Kvinna",36,"Privatist"
"11799",TRUE,"Man",36,"Trafikskola"
"11800",TRUE,"Kvinna",36,"Privatist"
"11801",FALSE,"Kvinna",36,"Privatist"
"11802",FALSE,"Kvinna",36,"Privatist"
"11803",FALSE,"Kvinna",36,"Privatist"
"11804",FALSE,"Man",36,"Privatist"
"11805",FALSE,"Man",36,"Privatist"
"11806",FALSE,"Man",36,"Privatist"
"11807",FALSE,"Man",36,"Trafikskola"
"11808",FALSE,"Man",36,"Privatist"
"11809",FALSE,"Man",36,"Privatist"
"11810",FALSE,"Kvinna",36,"Privatist"
"11811",FALSE,"Man",36,"Privatist"
"11812",TRUE,"Man",36,"Privatist"
"11813",TRUE,"Man",36,"Privatist"
"11814",TRUE,"Man",36,"Privatist"
"11815",TRUE,"Kvinna",36,"Privatist"
"11816",FALSE,"Man",36,"Privatist"
"11817",FALSE,"Kvinna",36,"Privatist"
"11818",FALSE,"Man",36,"Privatist"
"11819",FALSE,"Man",36,"Privatist"
"11820",TRUE,"Man",36,"Privatist"
"11821",TRUE,"Kvinna",36,"Trafikskola"
"11822",TRUE,"Man",36,"Privatist"
"11823",TRUE,"Man",36,"Privatist"
"11824",FALSE,"Man",36,"Trafikskola"
"11825",FALSE,"Kvinna",36,"Trafikskola"
"11826",FALSE,"Kvinna",36,"Privatist"
"11827",FALSE,"Man",36,"Privatist"
"11828",TRUE,"Man",36,"Trafikskola"
"11829",TRUE,"Kvinna",36,"Privatist"
"11830",FALSE,"Man",36,"Privatist"
"11831",FALSE,"Man",36,"Privatist"
"11832",FALSE,"Man",36,"Privatist"
"11833",TRUE,"Man",36,"Privatist"
"11834",FALSE,"Man",36,"Privatist"
"11835",FALSE,"Kvinna",36,"Privatist"
"11836",FALSE,"Man",36,"Privatist"
"11837",FALSE,"Man",36,"Privatist"
"11838",TRUE,"Man",36,"Privatist"
"11839",TRUE,"Kvinna",36,"Privatist"
"11840",FALSE,"Man",36,"Privatist"
"11841",FALSE,"Man",36,"Privatist"
"11842",FALSE,"Kvinna",36,"Privatist"
"11843",TRUE,"Man",36,"Privatist"
"11844",FALSE,"Kvinna",36,"Trafikskola"
"11845",FALSE,"Man",36,"Privatist"
"11846",FALSE,"Man",36,"Privatist"
"11847",FALSE,"Kvinna",36,"Trafikskola"
"11848",TRUE,"Kvinna",36,"Privatist"
"11849",TRUE,"Man",36,"Privatist"
"11850",FALSE,"Kvinna",36,"Trafikskola"
"11851",FALSE,"Kvinna",36,"Trafikskola"
"11852",TRUE,"Man",36,"Privatist"
"11853",FALSE,"Man",36,"Privatist"
"11854",FALSE,"Man",36,"Privatist"
"11855",FALSE,"Kvinna",36,"Trafikskola"
"11856",TRUE,"Kvinna",36,"Privatist"
"11857",FALSE,"Kvinna",36,"Privatist"
"11858",FALSE,"Kvinna",36,"Privatist"
"11859",FALSE,"Man",36,"Privatist"
"11860",TRUE,"Kvinna",36,"Privatist"
"11861",TRUE,"Man",36,"Privatist"
"11862",FALSE,"Man",36,"Privatist"
"11863",FALSE,"Kvinna",36,"Trafikskola"
"11864",FALSE,"Man",36,"Privatist"
"11865",FALSE,"Kvinna",36,"Trafikskola"
"11866",FALSE,"Kvinna",36,"Privatist"
"11867",FALSE,"Kvinna",37,"Privatist"
"11868",FALSE,"Man",37,"Privatist"
"11869",TRUE,"Man",37,"Privatist"
"11870",FALSE,"Man",37,"Privatist"
"11871",FALSE,"Kvinna",37,"Privatist"
"11872",FALSE,"Man",37,"Privatist"
"11873",FALSE,"Kvinna",37,"Privatist"
"11874",TRUE,"Kvinna",37,"Privatist"
"11875",FALSE,"Man",37,"Privatist"
"11876",FALSE,"Man",37,"Privatist"
"11877",FALSE,"Kvinna",37,"Privatist"
"11878",FALSE,"Kvinna",37,"Trafikskola"
"11879",FALSE,"Kvinna",37,"Privatist"
"11880",FALSE,"Kvinna",37,"Privatist"
"11881",FALSE,"Man",37,"Privatist"
"11882",TRUE,"Kvinna",37,"Trafikskola"
"11883",FALSE,"Kvinna",37,"Privatist"
"11884",FALSE,"Kvinna",37,"Privatist"
"11885",TRUE,"Man",37,"Privatist"
"11886",FALSE,"Kvinna",37,"Privatist"
"11887",FALSE,"Kvinna",37,"Privatist"
"11888",FALSE,"Kvinna",37,"Privatist"
"11889",FALSE,"Kvinna",37,"Privatist"
"11890",FALSE,"Man",37,"Privatist"
"11891",FALSE,"Kvinna",37,"Privatist"
"11892",TRUE,"Man",37,"Privatist"
"11893",FALSE,"Man",37,"Privatist"
"11894",FALSE,"Man",37,"Privatist"
"11895",FALSE,"Kvinna",37,"Trafikskola"
"11896",FALSE,"Kvinna",37,"Privatist"
"11897",FALSE,"Man",37,"Privatist"
"11898",TRUE,"Kvinna",37,"Privatist"
"11899",TRUE,"Kvinna",37,"Privatist"
"11900",TRUE,"Kvinna",37,"Privatist"
"11901",TRUE,"Kvinna",37,"Trafikskola"
"11902",TRUE,"Man",37,"Privatist"
"11903",FALSE,"Man",37,"Privatist"
"11904",FALSE,"Kvinna",37,"Privatist"
"11905",TRUE,"Kvinna",37,"Privatist"
"11906",FALSE,"Man",37,"Privatist"
"11907",FALSE,"Man",37,"Privatist"
"11908",FALSE,"Kvinna",37,"Privatist"
"11909",TRUE,"Man",37,"Privatist"
"11910",FALSE,"Man",37,"Privatist"
"11911",TRUE,"Kvinna",37,"Privatist"
"11912",TRUE,"Man",37,"Privatist"
"11913",TRUE,"Kvinna",37,"Privatist"
"11914",FALSE,"Kvinna",37,"Trafikskola"
"11915",FALSE,"Kvinna",37,"Privatist"
"11916",FALSE,"Man",37,"Privatist"
"11917",TRUE,"Man",37,"Privatist"
"11918",TRUE,"Man",37,"Privatist"
"11919",TRUE,"Man",37,"Privatist"
"11920",FALSE,"Man",37,"Privatist"
"11921",FALSE,"Man",37,"Privatist"
"11922",FALSE,"Kvinna",37,"Privatist"
"11923",TRUE,"Man",37,"Privatist"
"11924",FALSE,"Man",37,"Privatist"
"11925",FALSE,"Kvinna",37,"Privatist"
"11926",FALSE,"Man",37,"Privatist"
"11927",FALSE,"Man",37,"Privatist"
"11928",FALSE,"Kvinna",37,"Privatist"
"11929",FALSE,"Man",37,"Privatist"
"11930",FALSE,"Man",37,"Trafikskola"
"11931",TRUE,"Kvinna",37,"Privatist"
"11932",FALSE,"Kvinna",37,"Privatist"
"11933",FALSE,"Man",37,"Privatist"
"11934",FALSE,"Kvinna",37,"Privatist"
"11935",FALSE,"Kvinna",37,"Privatist"
"11936",FALSE,"Man",37,"Privatist"
"11937",FALSE,"Man",37,"Privatist"
"11938",FALSE,"Man",37,"Privatist"
"11939",FALSE,"Kvinna",37,"Privatist"
"11940",FALSE,"Kvinna",37,"Privatist"
"11941",FALSE,"Kvinna",37,"Privatist"
"11942",FALSE,"Man",37,"Privatist"
"11943",FALSE,"Kvinna",37,"Privatist"
"11944",FALSE,"Man",37,"Privatist"
"11945",FALSE,"Kvinna",37,"Privatist"
"11946",FALSE,"Man",37,"Privatist"
"11947",FALSE,"Man",37,"Trafikskola"
"11948",TRUE,"Man",37,"Privatist"
"11949",TRUE,"Man",37,"Trafikskola"
"11950",TRUE,"Kvinna",37,"Privatist"
"11951",FALSE,"Man",37,"Privatist"
"11952",TRUE,"Man",37,"Privatist"
"11953",TRUE,"Kvinna",37,"Privatist"
"11954",FALSE,"Kvinna",37,"Trafikskola"
"11955",FALSE,"Man",37,"Privatist"
"11956",FALSE,"Man",37,"Privatist"
"11957",FALSE,"Man",37,"Privatist"
"11958",FALSE,"Kvinna",37,"Privatist"
"11959",FALSE,"Kvinna",37,"Privatist"
"11960",TRUE,"Man",37,"Privatist"
"11961",FALSE,"Kvinna",37,"Privatist"
"11962",FALSE,"Man",37,"Trafikskola"
"11963",FALSE,"Kvinna",37,"Trafikskola"
"11964",TRUE,"Man",37,"Privatist"
"11965",TRUE,"Man",37,"Privatist"
"11966",FALSE,"Man",37,"Privatist"
"11967",TRUE,"Kvinna",37,"Trafikskola"
"11968",FALSE,"Man",37,"Privatist"
"11969",FALSE,"Kvinna",37,"Trafikskola"
"11970",FALSE,"Man",37,"Privatist"
"11971",TRUE,"Man",37,"Privatist"
"11972",TRUE,"Man",37,"Privatist"
"11973",FALSE,"Kvinna",37,"Privatist"
"11974",TRUE,"Man",37,"Privatist"
"11975",TRUE,"Man",37,"Privatist"
"11976",FALSE,"Man",37,"Privatist"
"11977",TRUE,"Kvinna",37,"Trafikskola"
"11978",TRUE,"Man",37,"Privatist"
"11979",FALSE,"Man",37,"Privatist"
"11980",FALSE,"Man",37,"Trafikskola"
"11981",TRUE,"Man",37,"Trafikskola"
"11982",FALSE,"Man",37,"Privatist"
"11983",FALSE,"Kvinna",37,"Privatist"
"11984",FALSE,"Man",37,"Privatist"
"11985",TRUE,"Man",37,"Privatist"
"11986",TRUE,"Man",37,"Privatist"
"11987",TRUE,"Man",37,"Privatist"
"11988",FALSE,"Kvinna",37,"Privatist"
"11989",FALSE,"Kvinna",37,"Privatist"
"11990",FALSE,"Kvinna",37,"Privatist"
"11991",TRUE,"Man",37,"Privatist"
"11992",FALSE,"Man",37,"Trafikskola"
"11993",TRUE,"Man",37,"Trafikskola"
"11994",FALSE,"Kvinna",37,"Privatist"
"11995",FALSE,"Man",37,"Privatist"
"11996",FALSE,"Kvinna",37,"Privatist"
"11997",FALSE,"Kvinna",37,"Trafikskola"
"11998",FALSE,"Kvinna",37,"Privatist"
"11999",FALSE,"Man",37,"Privatist"
"12000",FALSE,"Kvinna",37,"Privatist"
"12001",FALSE,"Man",37,"Privatist"
"12002",FALSE,"Man",37,"Privatist"
"12003",FALSE,"Man",37,"Privatist"
"12004",TRUE,"Man",37,"Trafikskola"
"12005",FALSE,"Man",37,"Privatist"
"12006",TRUE,"Man",37,"Privatist"
"12007",FALSE,"Kvinna",37,"Trafikskola"
"12008",TRUE,"Man",37,"Privatist"
"12009",FALSE,"Man",37,"Privatist"
"12010",TRUE,"Man",37,"Trafikskola"
"12011",FALSE,"Kvinna",37,"Privatist"
"12012",TRUE,"Kvinna",37,"Privatist"
"12013",FALSE,"Kvinna",37,"Privatist"
"12014",TRUE,"Man",37,"Privatist"
"12015",TRUE,"Man",37,"Privatist"
"12016",TRUE,"Man",37,"Privatist"
"12017",FALSE,"Man",37,"Privatist"
"12018",FALSE,"Man",37,"Privatist"
"12019",TRUE,"Kvinna",37,"Privatist"
"12020",FALSE,"Man",37,"Privatist"
"12021",FALSE,"Man",37,"Privatist"
"12022",TRUE,"Man",37,"Privatist"
"12023",TRUE,"Man",37,"Privatist"
"12024",FALSE,"Kvinna",37,"Privatist"
"12025",TRUE,"Man",37,"Privatist"
"12026",TRUE,"Kvinna",37,"Privatist"
"12027",TRUE,"Kvinna",37,"Trafikskola"
"12028",FALSE,"Man",37,"Privatist"
"12029",FALSE,"Man",37,"Privatist"
"12030",FALSE,"Kvinna",37,"Privatist"
"12031",TRUE,"Kvinna",37,"Trafikskola"
"12032",FALSE,"Man",37,"Trafikskola"
"12033",TRUE,"Man",37,"Trafikskola"
"12034",FALSE,"Man",37,"Privatist"
"12035",FALSE,"Man",37,"Privatist"
"12036",TRUE,"Man",37,"Privatist"
"12037",TRUE,"Man",37,"Trafikskola"
"12038",FALSE,"Man",37,"Privatist"
"12039",TRUE,"Man",37,"Privatist"
"12040",FALSE,"Kvinna",37,"Privatist"
"12041",FALSE,"Kvinna",37,"Privatist"
"12042",TRUE,"Kvinna",37,"Trafikskola"
"12043",TRUE,"Man",37,"Privatist"
"12044",FALSE,"Man",37,"Privatist"
"12045",FALSE,"Man",37,"Privatist"
"12046",TRUE,"Kvinna",37,"Privatist"
"12047",TRUE,"Man",37,"Privatist"
"12048",TRUE,"Man",37,"Trafikskola"
"12049",FALSE,"Kvinna",37,"Trafikskola"
"12050",FALSE,"Kvinna",37,"Privatist"
"12051",FALSE,"Kvinna",37,"Trafikskola"
"12052",FALSE,"Man",37,"Privatist"
"12053",FALSE,"Man",37,"Privatist"
"12054",TRUE,"Kvinna",37,"Privatist"
"12055",FALSE,"Man",37,"Privatist"
"12056",FALSE,"Man",37,"Privatist"
"12057",FALSE,"Man",37,"Privatist"
"12058",FALSE,"Man",37,"Privatist"
"12059",FALSE,"Kvinna",37,"Privatist"
"12060",TRUE,"Man",37,"Privatist"
"12061",FALSE,"Man",37,"Privatist"
"12062",TRUE,"Man",37,"Privatist"
"12063",TRUE,"Man",37,"Privatist"
"12064",FALSE,"Kvinna",37,"Trafikskola"
"12065",FALSE,"Man",37,"Privatist"
"12066",FALSE,"Kvinna",37,"Privatist"
"12067",FALSE,"Man",37,"Privatist"
"12068",FALSE,"Man",37,"Privatist"
"12069",FALSE,"Man",37,"Privatist"
"12070",FALSE,"Kvinna",37,"Privatist"
"12071",TRUE,"Kvinna",37,"Privatist"
"12072",TRUE,"Kvinna",37,"Privatist"
"12073",FALSE,"Man",37,"Privatist"
"12074",FALSE,"Man",37,"Privatist"
"12075",FALSE,"Man",37,"Privatist"
"12076",FALSE,"Man",37,"Privatist"
"12077",FALSE,"Man",37,"Privatist"
"12078",TRUE,"Man",37,"Privatist"
"12079",TRUE,"Man",37,"Trafikskola"
"12080",FALSE,"Man",37,"Privatist"
"12081",FALSE,"Kvinna",37,"Privatist"
"12082",TRUE,"Man",37,"Privatist"
"12083",FALSE,"Kvinna",37,"Privatist"
"12084",FALSE,"Kvinna",37,"Trafikskola"
"12085",FALSE,"Man",37,"Privatist"
"12086",FALSE,"Man",37,"Privatist"
"12087",FALSE,"Man",37,"Privatist"
"12088",TRUE,"Man",37,"Privatist"
"12089",TRUE,"Man",37,"Privatist"
"12090",FALSE,"Kvinna",37,"Privatist"
"12091",TRUE,"Man",37,"Trafikskola"
"12092",FALSE,"Man",37,"Privatist"
"12093",FALSE,"Man",38,"Trafikskola"
"12094",FALSE,"Man",38,"Privatist"
"12095",FALSE,"Kvinna",38,"Privatist"
"12096",FALSE,"Kvinna",38,"Privatist"
"12097",FALSE,"Kvinna",38,"Privatist"
"12098",TRUE,"Kvinna",38,"Privatist"
"12099",FALSE,"Man",38,"Privatist"
"12100",FALSE,"Kvinna",38,"Privatist"
"12101",FALSE,"Man",38,"Privatist"
"12102",FALSE,"Kvinna",38,"Trafikskola"
"12103",FALSE,"Man",38,"Privatist"
"12104",TRUE,"Man",38,"Privatist"
"12105",TRUE,"Kvinna",38,"Trafikskola"
"12106",TRUE,"Man",38,"Privatist"
"12107",FALSE,"Kvinna",38,"Trafikskola"
"12108",FALSE,"Man",38,"Privatist"
"12109",FALSE,"Man",38,"Privatist"
"12110",FALSE,"Kvinna",38,"Trafikskola"
"12111",FALSE,"Man",38,"Privatist"
"12112",FALSE,"Kvinna",38,"Privatist"
"12113",FALSE,"Man",38,"Privatist"
"12114",FALSE,"Kvinna",38,"Privatist"
"12115",TRUE,"Kvinna",38,"Trafikskola"
"12116",FALSE,"Man",38,"Privatist"
"12117",FALSE,"Man",38,"Privatist"
"12118",TRUE,"Kvinna",38,"Privatist"
"12119",TRUE,"Kvinna",38,"Trafikskola"
"12120",TRUE,"Kvinna",38,"Privatist"
"12121",FALSE,"Man",38,"Privatist"
"12122",FALSE,"Man",38,"Privatist"
"12123",FALSE,"Kvinna",38,"Privatist"
"12124",TRUE,"Man",38,"Privatist"
"12125",FALSE,"Man",38,"Privatist"
"12126",FALSE,"Kvinna",38,"Privatist"
"12127",FALSE,"Kvinna",38,"Privatist"
"12128",FALSE,"Kvinna",38,"Privatist"
"12129",TRUE,"Man",38,"Privatist"
"12130",FALSE,"Man",38,"Privatist"
"12131",TRUE,"Man",38,"Privatist"
"12132",TRUE,"Kvinna",38,"Privatist"
"12133",TRUE,"Man",38,"Privatist"
"12134",FALSE,"Man",38,"Privatist"
"12135",FALSE,"Kvinna",38,"Trafikskola"
"12136",FALSE,"Man",38,"Privatist"
"12137",TRUE,"Man",38,"Trafikskola"
"12138",FALSE,"Man",38,"Privatist"
"12139",FALSE,"Man",38,"Privatist"
"12140",TRUE,"Man",38,"Privatist"
"12141",TRUE,"Man",38,"Privatist"
"12142",FALSE,"Man",38,"Privatist"
"12143",FALSE,"Kvinna",38,"Trafikskola"
"12144",TRUE,"Kvinna",38,"Privatist"
"12145",FALSE,"Kvinna",38,"Privatist"
"12146",FALSE,"Man",38,"Privatist"
"12147",FALSE,"Kvinna",38,"Privatist"
"12148",FALSE,"Man",38,"Privatist"
"12149",FALSE,"Kvinna",38,"Privatist"
"12150",FALSE,"Kvinna",38,"Privatist"
"12151",FALSE,"Kvinna",38,"Privatist"
"12152",FALSE,"Kvinna",38,"Privatist"
"12153",FALSE,"Kvinna",38,"Privatist"
"12154",FALSE,"Kvinna",38,"Privatist"
"12155",FALSE,"Man",38,"Privatist"
"12156",TRUE,"Man",38,"Privatist"
"12157",FALSE,"Man",38,"Privatist"
"12158",FALSE,"Kvinna",38,"Privatist"
"12159",FALSE,"Kvinna",38,"Trafikskola"
"12160",TRUE,"Man",38,"Privatist"
"12161",FALSE,"Kvinna",38,"Privatist"
"12162",TRUE,"Man",38,"Privatist"
"12163",TRUE,"Man",38,"Privatist"
"12164",FALSE,"Man",38,"Privatist"
"12165",FALSE,"Kvinna",38,"Privatist"
"12166",FALSE,"Kvinna",38,"Privatist"
"12167",FALSE,"Kvinna",38,"Privatist"
"12168",FALSE,"Man",38,"Privatist"
"12169",FALSE,"Kvinna",38,"Trafikskola"
"12170",FALSE,"Kvinna",38,"Privatist"
"12171",FALSE,"Man",38,"Privatist"
"12172",FALSE,"Kvinna",38,"Privatist"
"12173",FALSE,"Man",38,"Privatist"
"12174",TRUE,"Kvinna",38,"Privatist"
"12175",TRUE,"Man",38,"Privatist"
"12176",FALSE,"Kvinna",38,"Privatist"
"12177",FALSE,"Kvinna",38,"Trafikskola"
"12178",TRUE,"Man",38,"Privatist"
"12179",TRUE,"Kvinna",38,"Privatist"
"12180",FALSE,"Man",38,"Trafikskola"
"12181",FALSE,"Kvinna",38,"Trafikskola"
"12182",FALSE,"Man",38,"Trafikskola"
"12183",FALSE,"Man",38,"Privatist"
"12184",FALSE,"Man",38,"Privatist"
"12185",FALSE,"Man",38,"Privatist"
"12186",FALSE,"Kvinna",38,"Privatist"
"12187",FALSE,"Man",38,"Trafikskola"
"12188",FALSE,"Kvinna",38,"Trafikskola"
"12189",TRUE,"Kvinna",38,"Privatist"
"12190",FALSE,"Kvinna",38,"Privatist"
"12191",TRUE,"Kvinna",38,"Privatist"
"12192",FALSE,"Kvinna",38,"Trafikskola"
"12193",FALSE,"Kvinna",38,"Privatist"
"12194",TRUE,"Man",38,"Trafikskola"
"12195",TRUE,"Man",38,"Trafikskola"
"12196",TRUE,"Man",38,"Trafikskola"
"12197",FALSE,"Kvinna",38,"Trafikskola"
"12198",TRUE,"Kvinna",38,"Trafikskola"
"12199",FALSE,"Man",38,"Privatist"
"12200",FALSE,"Kvinna",38,"Trafikskola"
"12201",FALSE,"Kvinna",38,"Privatist"
"12202",TRUE,"Kvinna",38,"Trafikskola"
"12203",FALSE,"Man",38,"Privatist"
"12204",FALSE,"Man",38,"Privatist"
"12205",FALSE,"Kvinna",38,"Privatist"
"12206",FALSE,"Man",38,"Privatist"
"12207",TRUE,"Kvinna",38,"Privatist"
"12208",FALSE,"Kvinna",38,"Trafikskola"
"12209",FALSE,"Kvinna",38,"Privatist"
"12210",FALSE,"Man",38,"Trafikskola"
"12211",FALSE,"Kvinna",38,"Privatist"
"12212",FALSE,"Man",38,"Privatist"
"12213",TRUE,"Kvinna",38,"Privatist"
"12214",FALSE,"Man",38,"Privatist"
"12215",FALSE,"Man",38,"Privatist"
"12216",FALSE,"Man",38,"Privatist"
"12217",TRUE,"Man",38,"Trafikskola"
"12218",FALSE,"Kvinna",38,"Privatist"
"12219",FALSE,"Kvinna",38,"Privatist"
"12220",FALSE,"Man",38,"Privatist"
"12221",TRUE,"Man",38,"Privatist"
"12222",TRUE,"Man",38,"Privatist"
"12223",FALSE,"Kvinna",38,"Privatist"
"12224",FALSE,"Kvinna",38,"Privatist"
"12225",TRUE,"Man",38,"Privatist"
"12226",FALSE,"Kvinna",38,"Privatist"
"12227",FALSE,"Kvinna",38,"Privatist"
"12228",FALSE,"Man",38,"Privatist"
"12229",TRUE,"Kvinna",38,"Trafikskola"
"12230",FALSE,"Kvinna",38,"Privatist"
"12231",FALSE,"Kvinna",38,"Privatist"
"12232",TRUE,"Man",38,"Privatist"
"12233",FALSE,"Man",38,"Privatist"
"12234",FALSE,"Kvinna",38,"Privatist"
"12235",FALSE,"Man",38,"Privatist"
"12236",FALSE,"Man",38,"Privatist"
"12237",FALSE,"Man",38,"Privatist"
"12238",FALSE,"Man",38,"Privatist"
"12239",TRUE,"Man",38,"Privatist"
"12240",TRUE,"Man",38,"Privatist"
"12241",TRUE,"Man",38,"Privatist"
"12242",FALSE,"Kvinna",38,"Privatist"
"12243",TRUE,"Man",38,"Trafikskola"
"12244",TRUE,"Man",38,"Privatist"
"12245",TRUE,"Man",38,"Privatist"
"12246",FALSE,"Man",38,"Privatist"
"12247",FALSE,"Man",38,"Privatist"
"12248",FALSE,"Man",38,"Privatist"
"12249",TRUE,"Man",38,"Privatist"
"12250",FALSE,"Man",38,"Privatist"
"12251",TRUE,"Kvinna",38,"Trafikskola"
"12252",FALSE,"Kvinna",38,"Trafikskola"
"12253",TRUE,"Man",38,"Privatist"
"12254",FALSE,"Man",38,"Privatist"
"12255",FALSE,"Kvinna",38,"Privatist"
"12256",FALSE,"Kvinna",38,"Privatist"
"12257",FALSE,"Kvinna",38,"Privatist"
"12258",TRUE,"Kvinna",38,"Trafikskola"
"12259",FALSE,"Kvinna",38,"Privatist"
"12260",TRUE,"Man",38,"Privatist"
"12261",FALSE,"Man",38,"Privatist"
"12262",TRUE,"Kvinna",38,"Trafikskola"
"12263",FALSE,"Kvinna",38,"Privatist"
"12264",FALSE,"Kvinna",38,"Privatist"
"12265",FALSE,"Man",38,"Privatist"
"12266",FALSE,"Man",38,"Privatist"
"12267",TRUE,"Man",38,"Privatist"
"12268",TRUE,"Kvinna",38,"Privatist"
"12269",FALSE,"Kvinna",38,"Privatist"
"12270",FALSE,"Man",38,"Privatist"
"12271",TRUE,"Kvinna",38,"Trafikskola"
"12272",FALSE,"Man",38,"Privatist"
"12273",TRUE,"Man",38,"Trafikskola"
"12274",FALSE,"Kvinna",38,"Privatist"
"12275",FALSE,"Man",38,"Trafikskola"
"12276",FALSE,"Kvinna",38,"Privatist"
"12277",TRUE,"Man",38,"Privatist"
"12278",FALSE,"Kvinna",38,"Privatist"
"12279",FALSE,"Kvinna",38,"Privatist"
"12280",TRUE,"Man",38,"Privatist"
"12281",FALSE,"Kvinna",38,"Privatist"
"12282",FALSE,"Man",38,"Privatist"
"12283",FALSE,"Kvinna",38,"Privatist"
"12284",FALSE,"Man",38,"Privatist"
"12285",TRUE,"Man",38,"Privatist"
"12286",FALSE,"Man",38,"Privatist"
"12287",TRUE,"Kvinna",38,"Privatist"
"12288",FALSE,"Kvinna",38,"Privatist"
"12289",FALSE,"Man",38,"Privatist"
"12290",FALSE,"Man",38,"Privatist"
"12291",FALSE,"Kvinna",38,"Privatist"
"12292",TRUE,"Man",38,"Trafikskola"
"12293",FALSE,"Man",38,"Privatist"
"12294",TRUE,"Kvinna",38,"Privatist"
"12295",FALSE,"Kvinna",38,"Trafikskola"
"12296",FALSE,"Man",38,"Privatist"
"12297",TRUE,"Man",38,"Privatist"
"12298",FALSE,"Kvinna",38,"Privatist"
"12299",FALSE,"Kvinna",38,"Privatist"
"12300",TRUE,"Kvinna",38,"Trafikskola"
"12301",FALSE,"Kvinna",38,"Privatist"
"12302",FALSE,"Kvinna",38,"Privatist"
"12303",TRUE,"Kvinna",38,"Trafikskola"
"12304",TRUE,"Man",38,"Trafikskola"
"12305",TRUE,"Kvinna",38,"Trafikskola"
"12306",TRUE,"Man",38,"Trafikskola"
"12307",TRUE,"Man",38,"Trafikskola"
"12308",FALSE,"Kvinna",38,"Privatist"
"12309",FALSE,"Man",38,"Privatist"
"12310",FALSE,"Man",38,"Privatist"
"12311",FALSE,"Man",38,"Privatist"
"12312",FALSE,"Man",38,"Privatist"
"12313",FALSE,"Man",39,"Privatist"
"12314",TRUE,"Kvinna",39,"Privatist"
"12315",FALSE,"Kvinna",39,"Privatist"
"12316",FALSE,"Man",39,"Privatist"
"12317",TRUE,"Man",39,"Privatist"
"12318",FALSE,"Man",39,"Privatist"
"12319",TRUE,"Man",39,"Privatist"
"12320",TRUE,"Man",39,"Privatist"
"12321",TRUE,"Man",39,"Trafikskola"
"12322",FALSE,"Man",39,"Privatist"
"12323",FALSE,"Man",39,"Privatist"
"12324",FALSE,"Man",39,"Privatist"
"12325",FALSE,"Man",39,"Privatist"
"12326",FALSE,"Kvinna",39,"Privatist"
"12327",FALSE,"Man",39,"Privatist"
"12328",TRUE,"Man",39,"Privatist"
"12329",TRUE,"Man",39,"Privatist"
"12330",FALSE,"Kvinna",39,"Privatist"
"12331",FALSE,"Man",39,"Privatist"
"12332",FALSE,"Kvinna",39,"Privatist"
"12333",FALSE,"Kvinna",39,"Privatist"
"12334",FALSE,"Man",39,"Privatist"
"12335",FALSE,"Man",39,"Privatist"
"12336",FALSE,"Man",39,"Privatist"
"12337",FALSE,"Kvinna",39,"Privatist"
"12338",FALSE,"Kvinna",39,"Trafikskola"
"12339",TRUE,"Kvinna",39,"Trafikskola"
"12340",FALSE,"Man",39,"Privatist"
"12341",FALSE,"Kvinna",39,"Privatist"
"12342",FALSE,"Man",39,"Privatist"
"12343",FALSE,"Kvinna",39,"Privatist"
"12344",TRUE,"Kvinna",39,"Privatist"
"12345",FALSE,"Kvinna",39,"Privatist"
"12346",FALSE,"Kvinna",39,"Trafikskola"
"12347",FALSE,"Man",39,"Privatist"
"12348",FALSE,"Man",39,"Privatist"
"12349",FALSE,"Man",39,"Privatist"
"12350",FALSE,"Man",39,"Privatist"
"12351",FALSE,"Kvinna",39,"Privatist"
"12352",FALSE,"Kvinna",39,"Trafikskola"
"12353",FALSE,"Man",39,"Privatist"
"12354",FALSE,"Kvinna",39,"Trafikskola"
"12355",FALSE,"Kvinna",39,"Privatist"
"12356",TRUE,"Kvinna",39,"Trafikskola"
"12357",FALSE,"Man",39,"Privatist"
"12358",FALSE,"Kvinna",39,"Privatist"
"12359",FALSE,"Man",39,"Privatist"
"12360",FALSE,"Man",39,"Privatist"
"12361",FALSE,"Man",39,"Privatist"
"12362",TRUE,"Kvinna",39,"Privatist"
"12363",FALSE,"Man",39,"Privatist"
"12364",FALSE,"Kvinna",39,"Privatist"
"12365",TRUE,"Man",39,"Privatist"
"12366",TRUE,"Man",39,"Trafikskola"
"12367",FALSE,"Kvinna",39,"Privatist"
"12368",TRUE,"Kvinna",39,"Privatist"
"12369",FALSE,"Man",39,"Privatist"
"12370",FALSE,"Kvinna",39,"Privatist"
"12371",FALSE,"Man",39,"Privatist"
"12372",TRUE,"Kvinna",39,"Privatist"
"12373",FALSE,"Kvinna",39,"Trafikskola"
"12374",TRUE,"Man",39,"Privatist"
"12375",TRUE,"Kvinna",39,"Privatist"
"12376",FALSE,"Man",39,"Privatist"
"12377",FALSE,"Man",39,"Privatist"
"12378",TRUE,"Kvinna",39,"Privatist"
"12379",FALSE,"Man",39,"Privatist"
"12380",TRUE,"Kvinna",39,"Privatist"
"12381",FALSE,"Kvinna",39,"Privatist"
